,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 
11 ,4001 ,271 ,41 ,59480 ,175 ,0 ,0 ,1516 ,0 ,52393 ,6110175 ,95316 ,156 ,128017 ,6041 ,599 ,1969 ,2101 ,1 ,1402 ,21 ,1025 ,62698 ,236893 ,4422 ,6835 ,1591 ,1236 ,308 ,121 ,10261 ,16128 ,4606 ,10441 ,3211 ,13377 ,54158 ,5 ,908 ,860 ,2480 ,56506 ,6740 ,4977 ,133154 ,1600 ,219 ,272 ,143 ,12724 ,15945 ,5028 ,18652 ,11448 ,760 ,438 ,16759 ,13292 ,1814 ,40 ,115 ,259 ,152 ,1087 ,3890 ,5897 ,2576 ,0 ,1869 ,2443 ,7555 ,509 ,3862 ,13642 ,1013 ,1787 ,15597 ,11971 ,4515 ,4378 ,3169 ,16289 ,7298325 ,4277405 ,0 ,74713 ,0 ,239053 ,0 ,0 ,4591171 ,11889496 
12 ,0 ,0 ,0 ,20 ,21 ,0 ,0 ,32 ,0 ,0 ,196495 ,481068 ,0 ,1088 ,50 ,7 ,112 ,80 ,0 ,1184 ,0 ,197 ,294 ,0 ,0 ,17 ,65 ,29 ,39 ,0 ,12296 ,91 ,132 ,8 ,21 ,619 ,11 ,0 ,6612 ,0 ,6815 ,781 ,20 ,0 ,40343 ,24 ,0 ,0 ,0 ,52 ,88 ,93 ,5146 ,57 ,76 ,0 ,1494 ,675 ,110 ,55 ,27 ,2452 ,83 ,24 ,1058 ,843 ,69 ,0 ,55 ,0 ,2026 ,86 ,757 ,1879 ,169 ,876 ,147 ,129 ,0 ,767 ,1044 ,85 ,768993 ,3762727 ,0 ,0 ,0 ,108717 ,0 ,0 ,3871444 ,4640437 
13 ,151 ,29 ,0 ,127 ,0 ,0 ,0 ,663 ,0 ,0 ,1025 ,194 ,671574 ,102787 ,0 ,75 ,162 ,0 ,0 ,0 ,0 ,358 ,1584 ,12 ,38 ,4959 ,525 ,362 ,626 ,609 ,20307 ,3415 ,2560 ,3047 ,0 ,14127 ,25 ,0 ,142 ,111 ,264 ,12777 ,6068 ,912 ,481731 ,718 ,0 ,0 ,0 ,185 ,331446 ,18736 ,16376 ,229 ,0 ,0 ,3846 ,41608 ,0 ,0 ,0 ,0 ,0 ,110 ,0 ,0 ,0 ,0 ,27 ,53 ,427 ,0 ,86 ,1984 ,28 ,328 ,133 ,3150 ,129 ,25858 ,110 ,209 ,1777122 ,39360 ,0 ,0 ,0 ,-6726 ,0 ,0 ,32634 ,1809756 
14 ,612 ,65 ,0 ,13 ,5 ,0 ,0 ,23607 ,17271 ,86252 ,102238 ,8566 ,851 ,3512214 ,236179 ,130 ,2515 ,698 ,168 ,995 ,438 ,9162 ,46447 ,110 ,11969 ,24156 ,798 ,346 ,2360 ,328 ,5540 ,3666 ,809 ,64601 ,608 ,20444 ,32548 ,601 ,9521 ,862 ,2575 ,14329 ,246 ,179 ,12002 ,189 ,0 ,0 ,0 ,625 ,17062 ,1540 ,22848 ,196 ,373 ,42 ,5346 ,6115 ,1812 ,489 ,2742 ,12360 ,107902 ,223 ,4076 ,2737 ,1347 ,0 ,1082 ,198 ,11779 ,2971 ,8151 ,8676 ,2964 ,12832 ,2580 ,1687 ,89 ,1293 ,2999 ,280 ,4502629 ,257505 ,0 ,0 ,0 ,-130236 ,0 ,0 ,127269 ,4629898 
15 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,0 ,35 ,14923 ,4661 ,0 ,58 ,70215 ,1344 ,564 ,427 ,51 ,92 ,9 ,141 ,396 ,82 ,0 ,5 ,625 ,142 ,181 ,4 ,1553 ,583 ,2739 ,8750 ,13548 ,22956 ,7879 ,11019 ,75333 ,124 ,6750 ,11379 ,830 ,6826 ,2733 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,3187 ,20 ,771 ,535 ,8 ,112 ,22 ,1 ,382 ,51 ,180 ,0 ,173 ,66 ,98 ,0 ,96 ,43 ,6286 ,111 ,184 ,849 ,44320 ,13 ,2 ,0 ,8 ,43404 ,0 ,40 ,367980 ,30531 ,0 ,0 ,0 ,-11511 ,0 ,0 ,19020 ,387000 
16 ,23555 ,112 ,7 ,24153 ,34025 ,153 ,3687 ,71469 ,16780 ,6337 ,121377 ,1550 ,14998 ,192136 ,10565 ,1865703 ,16255028 ,83949 ,8551 ,20985 ,22492 ,110842 ,148632 ,32501 ,251978 ,264897 ,402953 ,61746 ,51554 ,23957 ,234433 ,21975 ,7825 ,60126 ,18581 ,51919 ,7782 ,1182 ,29798 ,4095 ,1584 ,73413 ,25376 ,477 ,153909 ,800047 ,407383 ,180 ,101 ,8952 ,5452 ,33623 ,904911 ,1721158 ,4059888 ,2363213 ,12584 ,720084 ,21501 ,251 ,47 ,4702 ,6162 ,276 ,4223 ,6210 ,330 ,0 ,21298 ,9167 ,10753 ,18528 ,45888 ,49086 ,4590 ,635139 ,68624 ,63481 ,7841 ,31806 ,44684 ,102560 ,33013870 ,1694559 ,0 ,0 ,0 ,402845 ,0 ,0 ,2097404 ,35111274 
17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,77730 ,0 ,0 ,390917 ,49784 ,155 ,13647 ,49 ,328408 ,7167575 ,4074560 ,1096923 ,1006653 ,432108 ,3673576 ,570005 ,293385 ,382739 ,103174 ,41026 ,70 ,105873 ,11158 ,125811 ,3376 ,17276 ,340557 ,756887 ,514473 ,109072 ,1995 ,14785 ,2329 ,99525 ,24881 ,2045 ,1 ,6558 ,673962 ,0 ,58578 ,0 ,0 ,0 ,0 ,22 ,0 ,0 ,57 ,0 ,0 ,0 ,0 ,0 ,102 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,170743 ,0 ,3185 ,530 ,14 ,3335 ,36853 ,0 ,0 ,0 ,0 ,4597 ,22791064 ,4931 ,0 ,0 ,0 ,-164812 ,0 ,0 ,-159881 ,22631183 
18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2492 ,0 ,0 ,98914 ,37160 ,942 ,29772 ,1131 ,1843 ,88046 ,459921 ,147338 ,6199 ,1751 ,424453 ,1480988 ,679694 ,975 ,4714 ,26 ,1272 ,0 ,0 ,3856 ,4262 ,6922 ,175096 ,316682 ,161176 ,37418 ,8507 ,71580 ,13667 ,14036 ,79445 ,13388 ,0 ,45492 ,0 ,0 ,0 ,0 ,0 ,0 ,330 ,0 ,0 ,0 ,361 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,65591 ,0 ,249 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1101 ,4486790 ,0 ,0 ,0 ,0 ,-93815 ,0 ,0 ,-93815 ,4392975 
19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,499979 ,693 ,0 ,3478 ,0 ,0 ,1 ,0 ,1132 ,0 ,0 ,10168 ,63694 ,3148 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7168 ,0 ,0 ,0 ,0 ,0 ,0 ,5684 ,6622 ,0 ,0 ,49688 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3609 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,655064 ,0 ,0 ,0 ,0 ,-19922 ,0 ,0 ,-19922 ,635142 
20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,82712 ,15315 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1679763 ,10080 ,5247 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10745 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29166 ,0 ,0 ,0 ,0 ,0 ,4929 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,72677 ,1127 ,485 ,7938 ,4895 ,0 ,2616881 ,0 ,0 ,0 ,0 ,4223 ,4546183 ,604557 ,0 ,0 ,0 ,30842 ,0 ,0 ,635399 ,5181582 
21 ,483312 ,1574 ,10427 ,0 ,803 ,0 ,0 ,458 ,0 ,0 ,0 ,131 ,468 ,0 ,0 ,0 ,173851 ,907 ,0 ,3408 ,600465 ,6180 ,0 ,0 ,736 ,0 ,102 ,0 ,0 ,0 ,165 ,0 ,32 ,0 ,455 ,2937 ,0 ,0 ,0 ,0 ,0 ,52 ,0 ,0 ,1769 ,0 ,0 ,0 ,0 ,256 ,1007 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23347 ,0 ,0 ,80 ,83 ,97 ,0 ,0 ,0 ,6840 ,0 ,0 ,1319942 ,1603 ,0 ,0 ,0 ,30012 ,0 ,0 ,31615 ,1351557 
22 ,0 ,2 ,0 ,726 ,7 ,25 ,2640 ,70414 ,13559 ,1354 ,33536 ,39819 ,2131 ,91788 ,74282 ,295966 ,352464 ,615446 ,39311 ,51097 ,11365 ,1073875 ,611176 ,127813 ,33537 ,56341 ,70565 ,44489 ,10158 ,4382 ,225924 ,32062 ,48099 ,83027 ,2986476 ,1731309 ,407121 ,79648 ,51137 ,20638 ,24663 ,66008 ,125505 ,9987 ,85451 ,9976 ,145 ,748 ,31 ,2962 ,62977 ,6799 ,6410 ,27287 ,8098 ,6176 ,7940 ,12593 ,239 ,180 ,384 ,5273 ,33558 ,16205 ,311 ,597 ,210 ,0 ,272 ,42 ,401528 ,488 ,88634 ,159849 ,1101 ,16156 ,100999 ,435 ,145 ,2552 ,553 ,7186 ,10694362 ,2383862 ,0 ,0 ,0 ,-470320 ,0 ,0 ,1913542 ,12607904 
23 ,19475 ,0 ,0 ,64 ,3 ,2 ,1 ,35255 ,12410 ,5127 ,170360 ,22621 ,9824 ,53317 ,23924 ,7192 ,17151 ,25442 ,0 ,14805 ,772 ,137927 ,2003343 ,32825 ,149051 ,3424 ,537 ,3506 ,1446 ,5 ,61364 ,52855 ,40310 ,121047 ,830067 ,2106353 ,678152 ,14252 ,226051 ,12914 ,167619 ,114081 ,38172 ,18086 ,36009 ,383 ,0 ,0 ,1 ,419 ,246304 ,23868 ,12901 ,457 ,0 ,5074 ,2583 ,4036 ,0 ,2 ,0 ,124 ,466 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,32139 ,388 ,668 ,1646 ,89 ,7 ,38 ,1 ,80 ,52 ,0 ,4338 ,7603208 ,228521 ,0 ,0 ,0 ,135834 ,0 ,0 ,364355 ,7967563 
