,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 
11 ,4725 ,317 ,48 ,63312 ,207 ,0 ,0 ,1723 ,0 ,54883 ,6395049 ,100805 ,166 ,137256 ,6415 ,631 ,2031 ,2163 ,1 ,1475 ,23 ,1079 ,65678 ,243283 ,4688 ,7079 ,1665 ,1315 ,323 ,130 ,10876 ,16934 ,4845 ,10895 ,3325 ,13970 ,56756 ,5 ,943 ,887 ,2585 ,58814 ,6773 ,5116 ,140546 ,1732 ,237 ,324 ,170 ,15127 ,17286 ,5431 ,20260 ,12578 ,870 ,461 ,18113 ,14348 ,1980 ,47 ,124 ,280 ,174 ,1247 ,4641 ,7040 ,3076 ,0 ,2025 ,2596 ,8338 ,555 ,4582 ,15346 ,1013 ,1960 ,17665 ,12947 ,5163 ,4820 ,3511 ,17861 ,7653668 ,4963815 ,0 ,81330 ,0 ,258660 ,0 ,0 ,5303805 ,12957473 
12 ,0 ,0 ,0 ,23 ,24 ,0 ,0 ,35 ,0 ,0 ,203268 ,502036 ,0 ,1139 ,53 ,7 ,115 ,83 ,0 ,1266 ,0 ,206 ,307 ,0 ,0 ,18 ,68 ,30 ,41 ,0 ,12821 ,95 ,139 ,8 ,22 ,642 ,11 ,0 ,6754 ,0 ,7069 ,797 ,20 ,0 ,42170 ,25 ,0 ,0 ,0 ,60 ,95 ,99 ,5460 ,61 ,83 ,0 ,1602 ,721 ,117 ,62 ,29 ,2599 ,96 ,25 ,1245 ,994 ,81 ,0 ,58 ,0 ,2253 ,91 ,890 ,2010 ,169 ,974 ,165 ,140 ,0 ,836 ,1147 ,91 ,801545 ,4206374 ,0 ,0 ,0 ,115909 ,0 ,0 ,4322283 ,5123828 
13 ,175 ,33 ,0 ,145 ,0 ,0 ,0 ,736 ,0 ,0 ,1074 ,204 ,701614 ,104790 ,0 ,77 ,167 ,0 ,0 ,0 ,0 ,365 ,1659 ,13 ,40 ,5367 ,547 ,381 ,650 ,625 ,21321 ,3544 ,2600 ,3123 ,0 ,14372 ,27 ,0 ,151 ,116 ,271 ,13263 ,6115 ,952 ,512747 ,756 ,0 ,0 ,0 ,212 ,366778 ,20015 ,17375 ,246 ,0 ,0 ,4063 ,47986 ,0 ,0 ,0 ,0 ,0 ,124 ,0 ,0 ,0 ,0 ,28 ,57 ,465 ,0 ,97 ,2090 ,28 ,355 ,145 ,3373 ,143 ,29312 ,118 ,216 ,1891246 ,45828 ,0 ,0 ,0 ,-7065 ,0 ,0 ,38763 ,1930009 
14 ,621 ,69 ,0 ,13 ,5 ,0 ,0 ,24490 ,17271 ,86403 ,102247 ,8567 ,851 ,3523797 ,236551 ,130 ,2515 ,698 ,168 ,995 ,438 ,9162 ,46454 ,110 ,11972 ,24160 ,798 ,346 ,2360 ,328 ,5540 ,3666 ,811 ,64609 ,608 ,20444 ,32552 ,601 ,9521 ,862 ,2575 ,14331 ,246 ,179 ,12007 ,189 ,0 ,0 ,0 ,671 ,17162 ,1540 ,22868 ,196 ,397 ,42 ,5346 ,6149 ,1855 ,539 ,2748 ,12360 ,119672 ,238 ,4502 ,3020 ,1486 ,0 ,1082 ,198 ,12931 ,2971 ,9002 ,8780 ,2964 ,14179 ,2848 ,1868 ,98 ,1326 ,3239 ,280 ,4532817 ,283666 ,0 ,0 ,0 ,-130244 ,0 ,0 ,153422 ,4686239 
15 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,0 ,35 ,14923 ,4661 ,0 ,58 ,70218 ,1344 ,564 ,427 ,51 ,92 ,9 ,141 ,396 ,82 ,0 ,5 ,625 ,142 ,181 ,4 ,1571 ,583 ,2742 ,8789 ,13563 ,23004 ,7953 ,11112 ,75688 ,124 ,6823 ,11454 ,830 ,6826 ,2733 ,2 ,0 ,0 ,0 ,0 ,0 ,8 ,3235 ,20 ,771 ,541 ,8 ,112 ,22 ,1 ,388 ,51 ,180 ,0 ,173 ,66 ,98 ,0 ,96 ,43 ,6286 ,111 ,184 ,849 ,44320 ,13 ,2 ,0 ,8 ,44142 ,0 ,40 ,369574 ,30945 ,0 ,0 ,0 ,-11739 ,0 ,0 ,19206 ,388780 
16 ,25865 ,127 ,7 ,28071 ,37457 ,155 ,3746 ,74545 ,17040 ,6422 ,123763 ,1589 ,15233 ,194856 ,11308 ,1929334 ,16269302 ,87252 ,8609 ,22545 ,24626 ,115312 ,150920 ,33467 ,274159 ,272994 ,409993 ,62900 ,52065 ,24822 ,266131 ,22431 ,8019 ,64274 ,18993 ,53506 ,8043 ,1230 ,31239 ,4192 ,1643 ,75589 ,25565 ,486 ,162030 ,839723 ,458663 ,197 ,110 ,11662 ,6198 ,38654 ,1048450 ,2043497 ,4514533 ,2363283 ,14438 ,840035 ,25679 ,276 ,47 ,5405 ,6723 ,288 ,4721 ,8016 ,365 ,0 ,24325 ,9425 ,11997 ,20792 ,58938 ,57984 ,4590 ,704777 ,76171 ,69180 ,9174 ,36881 ,50292 ,107285 ,34494629 ,2175152 ,0 ,0 ,0 ,433160 ,0 ,0 ,2608312 ,37102941 
17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,81576 ,0 ,0 ,410539 ,51257 ,162 ,14109 ,49 ,335106 ,7279541 ,4131813 ,1112467 ,1045743 ,459012 ,3784068 ,590620 ,299476 ,393693 ,105904 ,41866 ,71 ,108586 ,11485 ,127658 ,3457 ,17475 ,345898 ,767306 ,528676 ,111731 ,2032 ,15146 ,2409 ,101774 ,25420 ,2057 ,1 ,6807 ,694453 ,0 ,67102 ,0 ,0 ,0 ,0 ,23 ,0 ,0 ,58 ,0 ,0 ,0 ,0 ,0 ,107 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,190159 ,0 ,3660 ,554 ,14 ,3713 ,41445 ,0 ,0 ,0 ,0 ,4774 ,23321052 ,5729 ,0 ,0 ,0 ,-171273 ,0 ,0 ,-165544 ,23155508 
18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2644 ,0 ,0 ,101818 ,38978 ,992 ,31835 ,1275 ,1905 ,90687 ,472609 ,150358 ,6491 ,1839 ,442754 ,1544443 ,707088 ,1026 ,4894 ,27 ,1310 ,0 ,0 ,4024 ,4423 ,7322 ,182206 ,323498 ,166878 ,38722 ,8666 ,73605 ,14064 ,14503 ,82239 ,13394 ,0 ,47522 ,0 ,0 ,0 ,0 ,0 ,0 ,350 ,0 ,0 ,0 ,374 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,72843 ,0 ,290 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1160 ,4659056 ,0 ,0 ,0 ,0 ,-99055 ,0 ,0 ,-99055 ,4560001 
19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,510567 ,718 ,0 ,3614 ,0 ,0 ,1 ,0 ,1148 ,0 ,0 ,10483 ,65432 ,3253 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7326 ,0 ,0 ,0 ,0 ,0 ,0 ,5803 ,6784 ,0 ,0 ,51062 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3993 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,670184 ,0 ,0 ,0 ,0 ,-20653 ,0 ,0 ,-20653 ,649531 
20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,87341 ,15928 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1742061 ,10479 ,5436 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11035 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30012 ,0 ,0 ,0 ,0 ,0 ,5135 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80801 ,1174 ,561 ,9038 ,5358 ,0 ,2953170 ,0 ,0 ,0 ,0 ,4481 ,4962010 ,697837 ,0 ,0 ,0 ,32136 ,0 ,0 ,729973 ,5691983 
