,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
11,137778,9485,1881,164215,5967,1046,2090,59319,1254,11495,11067770,282336,5020,165020,17971,37246,53090,15356,776,5677,1647,11879,150297,687044,9669,79461,68232,91134,14946,5823,146225,63283,35159,68450,18994,134481,164678,2352,34198,10525,6992,430300,111046,65520,1527087,65153,6607,7052,22985,143725,157476,242456,643810,218749,44421,600,530112,313480,69295,5928,4255,4802,7256,38396,104254,145478,35121,0,64863,12042,75145,5467,33110,245163,312128,67691,230257,243161,90647,59806,85070,360169,20680344,13154378,0,39158,3698,1748324,0,18906363,33851921,54532265
12,2420,1128,159,3792,2377,167,1086,18604,1997,510,219988,679594,1163,17370,4355,6199,24770,10050,882,13427,527,4370,8610,911,2278,12555,16156,15192,8054,1833,75619,19116,13667,9851,4292,55679,3287,1023,23725,1963,84945,113003,5421,2335,297593,28584,1889,671,1741,50782,28894,49207,654451,8060,8250,399,91037,31369,16471,3952,1876,28012,6624,2419,29008,19352,19266,0,9531,3766,47124,6529,26470,37014,5986,60626,11953,105835,2759,59352,34577,9965,3295844,1256262,0,0,0,115735,0,2086857,3458854,6754698
13,26749,20491,962,179608,1428,3074,3223,50816,3988,0,5257,2166,939489,19624,833,13556,23781,6264,1114,370,748,19983,15413,940,70337,63404,62301,53273,70347,8043,192714,63399,39016,77138,1979,24628,3579,749,12527,6658,7891,172673,136630,10775,861349,79061,0,0,0,10728,1547871,296630,98447,7589,1730,0,280797,74257,627,0,0,0,723,3003,0,465,0,0,1677,2677,5717,646,105642,13206,1605,32430,6132,27740,13279,49791,4439,3543,5949739,62401,0,0,0,13466,0,57842,133709,6083448
14,231572,17046,243,7870,3338,320,1274,1130512,156208,210785,315782,82308,40594,5107273,1363931,26016,104380,36390,30069,290533,12451,319625,268049,13820,108634,179950,70154,28765,36957,5046,302529,128803,53620,452378,43096,110107,183629,13939,180033,180525,45488,119941,8146,15655,500016,10374,3091,1334,3759,117086,308571,44085,2749909,45220,10556,399,156394,441113,64748,10268,35756,144324,1102971,8997,116012,114272,29593,0,51202,6374,149831,43159,184282,123763,39597,343249,44938,86834,15070,43752,84740,47370,19320793,489330,0,0,0,-718693,0,3259960,3030597,22351390
15,3121,893,0,448,5306,207,520,51626,16289,89507,57578,40436,1263,189365,904287,84105,13128,7047,1329,90423,1507,85030,134168,502,1737,23962,23885,7211,5595,889,60785,29403,7004,41468,45084,34923,6169,10804,55668,12500,6151,37813,1909,2406,100098,10862,3281,19391,12073,11463,2823,22780,443800,64753,7527,587,126815,21692,134173,18702,64739,72619,417340,10941,621221,284040,42512,0,31530,19373,241986,138634,229191,83021,506046,825905,389994,51138,108262,183794,182493,46469,7745519,4337,0,0,0,-41132,0,150471,113676,7859195
16,720841,52506,19920,787394,73507,3215,150850,291375,48003,6829,222430,45594,24687,147930,44802,2519621,13510984,168019,19199,80972,142897,566850,276036,89313,244339,1259769,6576266,112137,207219,31734,651155,414217,179238,324201,60266,78484,75623,20657,132170,40341,49552,560987,172149,177514,578767,1500042,272579,20017,118296,207809,736337,1860259,2430299,6225631,2853883,2324061,598632,968031,174725,16251,45783,120230,38423,80777,154117,86765,20521,0,458248,262584,116552,193645,428129,305458,626617,1140114,349993,324040,103104,300259,140585,467981,58031336,8920058,0,0,0,1646890,0,41016828,51583776,109615112
17,0,1540,0,2594,183,0,441,208030,14142,8342,665158,35146,60011,354460,30463,1133122,17247150,19599034,1277148,633067,261001,2961608,1713849,575519,386675,164690,247393,69857,97021,11720,903794,127563,79379,245957,508566,120148,149559,4046,24675,39069,221162,174931,72182,15547,345050,549086,28883,66448,48626,114972,39551,32812,6209,3756,4221,153,29559,2659,0,0,327,1251,7033,677,0,0,0,0,353,141,404500,133,20153,28035,12461,29532,749842,745,1630,2377,254,27915,53005286,5767,0,0,0,-926021,0,27189244,26268990,79274276
18,0,0,0,0,0,0,0,3093,223,0,1349025,155407,186824,275494,14695,14500,68359,149913,33766,3584,334,867020,12371311,286756,61799,95148,27516,6325,12007,5087,202514,81213,31983,1260952,384464,33850,632219,13034,120160,272721,175638,211860,81853,13822,534183,108,0,0,0,0,193787,52511,0,0,0,273,0,0,0,0,0,0,0,5821,0,0,0,0,0,0,41829,0,217,0,18,57,3831,0,0,0,0,4462,20341566,0,0,0,0,-457582,0,18594259,18136677,38478243
19,0,0,0,0,0,0,0,0,0,0,1404567,6679,0,12341,0,0,427,0,101,0,0,2380,102645,1321,0,781,0,0,0,0,0,0,0,4909,0,0,0,0,0,0,799,2681,0,403,34091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,6,0,0,0,0,0,0,0,1574678,0,0,0,0,184334,0,2679631,2863965,4438643
20,0,93646,6,16925,12919,378,117,240252,3990,954,485,104,364,3161,220,5672,4613,533,86,271032,22381,20290,1008,166,139,1101,1019,647,678,260,8116,1755,470,952,429,6843,189,50,506,260,3422,9191,605,164,5397,5585,269,725,15042,23587,2237,2154,15158,3225,2544,13337,21995,14608,8279,432,1318,2285,554,1191,16792,47116,17770,0,569,493,155864,1379,7646,21184,98209,56622,9511146,31486,7131,11002,33704,10453,10904586,1152106,0,0,0,235187,0,1498079,2885372,13789958
