,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
46,64180,78081,6815,22941,121985,16950,75419,442101,35763,8288,916200,36151,131781,579428,70276,872905,982746,386691,116697,84910,39411,171279,436223,56296,157026,441338,2544003,611793,807333,73753,777833,191221,301922,313818,426344,908949,165526,44363,234455,30852,82320,570061,218325,24890,422698,556775,64476,476437,180413,222193,233441,108619,3029713,379881,19491,9635,944377,929951,563374,134988,153485,121826,40856,44463,325801,508695,67214,48879,2551665,49273,1062194,145049,152708,304694,801808,2357560,796126,441959,224478,559099,120405,423525,34257866,8631124,0,0,0,0,0,83761,8714885,42972751,41534487,0,97461,0,41631948,1340803,0,0,0,0,1340803,42972751
47,3690,268,11,4140,2255,205,2185,100893,27673,3486,297214,11038,5363,132078,11838,470690,944368,276136,19680,20963,7153,66753,168926,12267,220186,110902,484369,153271,355252,24391,584109,142537,72398,252302,151126,491319,36268,11366,86532,50314,32332,216712,50724,13473,143822,8582906,1192612,18972,10636,64450,91071,87973,251451,607225,2790,4196,46371,1399951,28961,12959,6414,17207,25325,8438,65206,72938,16854,16371,268989,17426,161188,23158,50826,43979,104308,800553,394298,593256,26003,663702,74374,251084,22377399,8545289,0,0,0,0,0,18034,8563323,30940722,29959785,0,57540,0,30017325,923397,0,0,0,0,923397,30940722
48,2265,29755,33,16259,6455,414,341,16180,1902,1776,9128,1367,471,4988,1716,20492,30147,10420,555,1290,836,1807,15037,292,5404,33063,42990,36292,4680,691,44310,17005,7105,5047,3019,37200,1227,872,6157,2106,547,57567,3735,2991,33571,48304,7610,2228,20032,33373,29854,15573,542138,30647,1901,182,24393,32319,59663,3751,4892,8212,4269,2937,122339,251449,29302,14706,5296,8161,92287,11970,63826,57894,326062,84365,379764,48218,11022,14441,4526,1832,2919243,1371919,0,0,0,0,0,2919,1374838,4294081,4270544,0,23357,0,4293901,180,0,0,0,0,180,4294081
49,0,703,0,1200,10687,0,125,32856,3842,1713,27378,5531,607,5463,2078,15376,123329,20851,3598,697,455,12315,15338,789,9031,13586,33435,6670,24012,1225,43794,7755,3873,2119,4073,2218,4514,837,4100,6156,2203,84800,1295,569,48405,56783,8275,2077,273068,369256,45429,42535,0,66801,304,0,45589,0,0,0,0,0,0,0,0,0,0,0,77736,0,89,0,0,0,93410,153075,134631,70627,14459,22773,0,14566,2081084,1601312,649543,0,0,0,0,2853,2253708,4334792,4333499,0,829,0,4334328,464,0,0,0,0,464,4334792
50,2617,7300,7,3827,31951,87,4073,188994,149230,2810,71888,3260,26283,686874,6225,45406,442638,138873,17981,16632,115245,214083,501572,67668,91598,351847,2414622,9788,778044,115911,456765,55163,54022,131289,15497,2588,29846,1531,12604,19191,25479,219062,85153,2410,174898,128099,11178,3496,228153,133316,43910,83617,108163,83794,536,140,43281,625149,59141,2527,1839,6100,10765,19480,112000,32807,17,0,412979,2096,57334,5821,22524,35787,103751,253556,481463,106437,41707,32500,397,151276,11237968,885328,33604,0,0,0,0,36255,955187,12193155,12185751,0,3693,0,12189444,3711,0,0,0,0,3711,12193155
51,59518,27564,4735,11193,1190,2387,7638,42846,10461,2619,31128,2931,3325,17001,7358,60757,66560,27317,3791,12182,2486,22466,47549,14391,30665,17225,55406,17097,19526,5419,53804,55035,49404,96769,207485,227937,19549,7378,79235,11192,22414,141116,71751,8399,23030,166013,43060,27198,8860,12729,58015,38423,156970,90017,39660,23455,62479,48104,163622,14706,12212,89996,9234,6573,60458,16431,10117,3881181,92482,37278,172974,12907,33521,19220,2126603,468226,98597,116518,78320,30646,4125,18863,10059022,0,0,85633364,17259312,996645,0,15675,103904996,113964018,105273440,0,24555,0,105297995,8666023,0,0,0,0,8666023,113964018
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49612872,30983438,0,0,353816,80950126,80950126,74905074,0,0,0,74905074,6045052,0,0,0,0,6045052,80950126
53,579699,1070034,20280,310119,35421,8468,58890,7906376,844197,96419,4373778,678229,372500,1379645,511977,1787361,2713563,1167633,244808,1699311,251498,1896263,2335557,756505,811522,1106113,1834607,1020317,679427,234306,4093685,3479247,2374325,4087380,1314680,2575109,1021688,480185,4625801,1081120,1532992,7729613,2108210,425739,2814326,628990,144635,109128,112009,296689,4868647,2269283,2297475,1694470,731529,68020,581811,6414813,6159773,108367,133606,675502,475795,217204,365150,308053,124273,0,150065,100106,1013691,670210,518196,584059,690897,1209060,4044648,365588,209707,698156,192725,1192429,116953682,60549509,0,10205835,1293608,1624696,81101,12719000,86473749,203427431,196496562,0,2749320,0,199245882,4272549,0,-91000,0,0,4181549,203427431
54,31423,59694,3632,33808,16014,20066,258370,1329268,143371,26023,525484,181711,137528,613814,184846,674896,852855,612980,47667,103196,116481,358053,584114,198435,188898,1613831,952826,456172,503630,121246,934917,510099,538778,437121,73346,599623,112828,35983,461074,131163,89424,1075378,420330,63138,595646,61673,6103,6753,30897,596721,555536,651244,5671117,398547,87544,12716,403157,137361,92355,19223,40649,89299,144591,13007,656628,589937,131951,55,118664,107448,277912,181678,602144,542713,776244,327572,79069,253213,28781,45340,171415,58666,30997103,17710548,0,169564,32685,63960,634,947136,18924527,49921630,50203871,0,1761915,0,51965786,1118711,0,-3162867,0,0,-2044156,49921630
55,1552,12515,413,33831,296,5817,17269,106342,7905,495,26394,10125,9290,44625,13154,291710,110684,29109,2734,3491,7832,30724,47716,14589,8190,249832,142894,63702,19612,8342,77605,42638,42509,44016,3611,35385,6232,2644,19522,15667,5181,42942,56741,4867,34668,5161,348,23,76,18130,22106,46878,257046,7853,14381960,787,3746,641,43,4,11,117,291,24,127,80,24,0,365,1137,363,170,1039,297,3025,480,427,123,63,110,34,1082,16509603,257615,0,2301,81,2088,2,33337008,33599095,50108698,35690696,0,14420945,0,50111641,29058,0,-32001,0,0,-2943,50108698
56,2943,896,15,18108,1538,12,1505,47833,13011,1003,75519,11125,6867,13877,13025,66843,30290,15751,2500,74916,1430,35928,61399,23232,22096,34687,50596,4106,17350,2069,77677,116898,110059,100920,54249,63052,29200,15167,135965,27194,38801,54485,17082,5214,26156,18017,2877,829,2014,1712,28687,43609,2729265,283357,13720,18458,90518,17758,172539,17132,23321,120558,102296,16614,338782,48075,28425,0,13226,53677,194171,216055,203063,88608,320394,71429,39441,13775,18015,10848,78994,9211,6972059,1973685,0,41,3,2,0,9591024,11564755,18536814,15920017,0,2611497,0,18531514,5300,0,0,0,0,5300,18536814
57,65598,86663,3932,330783,12100,16142,131995,954146,120854,13716,546853,110868,65724,174942,50012,795304,423912,227661,30530,220537,57050,421572,464391,125967,130709,510574,538476,404206,277709,58735,827639,418054,451144,418459,508204,630625,89024,36763,321630,75514,162554,520110,247058,32346,350179,120577,16324,1393,25298,159695,116725,190210,5993052,2774939,3055188,1787890,829132,74999,80293,6546,2800,131314,71685,14305,250911,23333,21470,56,41318,61558,56017,107935,138236,104671,15913,70685,55570,17252,6355,26629,31638,30347,28973223,2187127,0,108547,7422,4588,501,822374,3130559,32103782,27698355,0,4005216,0,31703571,400211,0,0,0,0,400211,32103782
58,52204,37349,4358,73730,55005,4569,34453,186207,58304,18233,345675,34965,35552,104186,122192,152703,489974,281360,27559,57146,14625,109566,230672,29942,60057,177887,262853,149844,192635,26378,362990,355915,228027,161835,64647,440160,47583,30943,350634,44768,76824,628855,73053,25615,484468,138315,23673,20232,91063,140865,191433,272085,5942163,178787,105117,221649,958413,423927,349709,142099,98831,448992,199268,73675,1331281,881752,226244,0,316630,64842,2077340,222498,1159788,1434310,1662318,3839018,420478,716887,209986,660089,1425084,286446,33761787,54224860,1698040,0,0,0,0,6559940,62482840,96244627,82022116,0,9341457,0,91363573,4881054,0,0,0,0,4881054,96244627
59,13115,31083,691,13707,63828,1431,2338,76365,6085,19532,99571,10657,7642,45004,23332,159578,48083,39610,9458,53755,23258,20871,64261,3217,28240,112430,100925,36466,24309,4617,92740,67639,29626,53458,60144,266985,13651,6678,92732,17559,13679,234466,15091,7451,110564,107563,9745,10122,30331,116301,127992,125501,10716641,184011,64050,4073,501129,371640,5094789,387755,477900,321001,91352,35389,1442929,821824,359842,0,251966,134115,376654,601771,509891,1122341,1000426,728251,159933,384611,60249,99458,161836,72118,29291422,15276861,0,0,0,0,0,771067,16047928,45339350,42395155,0,1358024,0,43753179,1586171,0,0,0,0,1586171,45339350
60,613,402,53,179,34,15,76,1802,199,78,1249,161,151,532,193,2461,1537,926,109,333,84,653,1130,310,355,541,1549,961,885,179,1990,1400,1215,1681,1540,2469,481,227,1607,329,495,3415,1389,183,2347,1028,735,104,36,295,2536,1796,856624,1396,897,389,742,2020,946,1239148,1364,817,188,111,1132,0,0,0,1082,228,1771,3694677,761,925,33653,1171,1657,279,90,469,142105,708,6030398,2175345,0,0,0,0,0,251012,2426357,8456755,8042015,0,290716,0,8332731,124024,0,0,0,0,124024,8456755
61,1784,1216,266,1236,3176,581,1279,17567,6619,5344,34064,2721,1917,12513,12369,43968,32193,11464,1308,4574,2227,22806,27806,1747,2581,13021,55492,23268,12722,1265,27785,41579,21783,20819,21235,120071,10685,2396,30230,5445,14521,56372,6556,2714,37289,19504,3867,565,5586,16358,29263,23896,635288,72106,9894,6071,59706,140892,499628,225294,116716,557589,78720,33285,738021,280270,294724,0,30680,16391,99247,329493,73936,61740,446109,323674,23973,20247,13859,17051,25074,7644,6114935,1492188,0,0,0,0,0,93047,1585235,7700170,7180468,0,219440,0,7399908,300262,0,0,0,0,300262,7700170
62,985,1181,245,2049,2813,2862,2080,69497,4350,5478,42516,644,1505,23844,17841,139237,99503,21255,609,5999,3725,19847,65746,450,6902,22482,51232,81577,22141,2628,56468,64266,72140,27780,57301,1579236,19100,174056,630108,9683,25950,212352,8987,6260,192214,112486,11771,19730,20386,114303,100859,90993,1295191,176412,40687,6697,259226,26601,1294118,48282,573536,2143153,19716,15023,1554545,1132380,577018,0,91737,40415,352216,50148,104612,51023,608396,529009,36725,70922,21604,175799,66078,11008,15699929,2976517,0,15092924,267515,0,0,977931,19314887,35014816,31563274,0,2602484,0,34165758,848061,997,0,0,0,849058,35014816
63,247,795,82,1208,5669,53,454,17955,1231,4340,11311,2251,812,4322,3083,30256,17162,4991,282,1802,512,5874,8650,359,2962,7764,18200,6860,4697,769,20825,13927,4470,11362,7729,44476,2551,4760,13555,5034,3502,24067,3304,2074,35527,9278,1724,327,2614,34852,26070,26824,791643,38272,5814,21211,111102,56446,63161,14722,39709,20566,118188,5563,154681,104191,77656,0,21175,12399,397916,1531173,111119,135528,196831,471869,37603,70033,179609,17249,98235,38488,5405957,2824564,0,0,0,69574,0,460209,3354347,8760304,7667304,0,1068875,0,8736179,24125,0,0,0,0,24125,8760304
64,0,0,0,279,228,31,142,801,248,79,1433,152,153,433,7042,580,1046,1696,119,250,59,452,974,129,249,742,1204,611,780,113,1475,1489,942,671,275,1882,196,122,1417,187,317,2684,310,113,2067,462,100,45,315,540,838,1176,23064,1330,414,913,3425,3491,1648,272188,291,4702,852,816498,5131,3802,690,0,1493,192921,7981,381182,4203,4287,72620,67712,1830,2078,122947,439144,5201,1139,2480825,1687802,0,1239420,0,0,0,178299,3105521,5586346,4859561,0,564704,0,5424265,149992,12089,0,0,0,162081,5586346
65,383205,255320,35321,131818,10566,48440,85996,576787,107664,18843,514193,69927,100372,240413,95958,268780,364033,207394,35808,196243,29328,242626,396469,118620,138445,331763,481179,367899,249893,64205,847526,646977,557131,562757,403811,391125,152363,137496,377481,204584,182549,1413520,816765,78290,604220,442994,265767,9890,73701,165570,2348280,1651707,4652530,488981,545284,284107,545688,816012,510638,96202,93430,109640,151544,88120,5562346,1970795,423694,8602118,4940488,99196,198280,480884,464798,510945,1504770,790961,949587,315927,131629,564675,375439,638350,55409070,19738554,0,0,0,0,0,725136,20463690,75872760,73907879,0,1949587,0,75857466,15294,0,0,0,0,15294,75872760
66,8831,19357,3522,20380,2442,1087,25713,156270,28430,909,189006,23325,38982,57436,62336,54487,58634,49498,9549,65814,8620,75529,126038,36096,14691,88101,37789,26867,29379,20698,207178,182319,178803,155155,109267,35126,48759,30981,40646,135335,78268,214197,108889,21732,182500,17019,27147,31,23098,140441,317248,581932,2538996,568587,93634,24779,225902,295725,33739,15419,38368,31872,30054,26086,225271,1449305,105663,334809,818667,245011,50118,323447,323535,566515,60226,112946,701271,9328,24793,88809,1158,188517,13728437,24142706,0,0,0,0,0,735405,24878111,38606548,37598030,0,1000738,0,38598768,7780,0,0,0,0,7780,38606548
67,33303,20378,3064,11302,925,4034,6809,91297,12036,5473,83647,10996,11416,35205,7228,92667,91860,28023,7366,25373,4085,44881,51706,14756,21430,42518,81159,34538,52604,11958,116136,89549,71555,94208,49515,150142,32834,12321,87654,29458,25106,147938,78295,12900,73315,77839,54114,5462,9132,21248,204400,147152,429209,61449,80021,43699,52842,117437,101304,14534,14886,16885,13060,10446,2182288,5445045,1514632,438346,326383,9730,66807,54576,65690,77291,113228,146329,145162,39680,15363,46053,30044,42490,14247219,6098631,0,0,0,0,0,1247749,7346380,21593599,15559086,0,360080,0,15919166,5674433,0,0,0,0,5674433,21593599
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81588038,0,0,0,0,0,380637,81968675,81968675,81096033,0,872642,0,81968675,0,0,0,0,0,0,81968675
69,10939,11519,4165,6288,2530,1344,8013,309566,47149,18039,576014,73748,28154,55216,93431,118266,142481,105811,16329,81477,22218,125802,101387,24709,14887,79364,43316,86703,40324,12053,109990,112976,99251,94787,150571,36239,44107,46063,57109,210927,47562,249235,55426,12933,208114,46922,23418,0,31191,102221,296543,548843,10686308,277979,70062,63065,654415,3558303,735531,62918,223079,556762,211384,161148,1379290,1150652,648624,860430,931207,114829,137539,888951,693560,662221,484893,1140166,1755678,412219,24186,116387,485318,541941,34534715,4262057,0,17023856,15186,0,0,196379,21497478,56032193,43217395,0,1194183,0,44411578,11620615,0,0,0,0,11620615,56032193
70,4009,2500,0,20620,2471,0,55791,20790,2197,2949,24149,885,2228,21601,24336,30570,37313,11200,3092,1237,1734,5959,50862,1763,7018,34693,53200,19733,8809,964,17007,18057,20097,15953,15345,17527,2493,5683,20229,13681,4529,153450,6169,3123,112591,54716,8223,719,11612,79163,141257,97449,506695,18083,3304114,831727,109466,5846,176853,17302,73051,42125,29476,5761,58726,93113,47576,0,2302,987660,248422,10819,109417,23446,866885,56980,273509,47652,24018,159417,6314,5721,9414222,1107699,0,0,0,0,0,1711068,2818767,12232989,8947085,0,2929753,0,11876838,356151,0,0,0,0,356151,12232989
71,881,246,0,1741,292,0,74,31450,3685,2039,18874,1781,804,4371,3145,30547,47362,29822,10783,90572,8743,112360,48525,16340,16068,9463,40174,13281,8190,4077,31287,77404,126184,125975,1249926,214796,49937,33150,346033,7759,147103,462113,38178,15310,9869,34310,2192,1455,300,1970,37199,54157,101147,4308,144,218,4866,96,42284,2280,11614,126010,3793,1338,97,37,3051,21,3404,221,38685,5972,58515,6924,0,668,22,0,37,385,678,617,4039729,0,0,37866442,7073832,0,0,2858142,47798416,51838145,42437634,0,9390239,0,51827873,10272,0,0,0,0,10272,51838145
72,18794,6095,3721,27996,11580,2175,6456,394673,168307,64231,329427,63217,13698,110816,76931,409765,343268,142717,16455,194234,14883,296550,117229,3843,28992,150258,463661,136403,148812,16175,388326,211950,81560,143946,240720,700083,37719,49773,543740,135504,56680,1397196,43828,22059,506082,171183,32877,6695,31148,175414,707083,283861,5393988,113295,122857,11838,720871,328940,1536398,350367,263169,859035,442671,148441,2748102,3088732,649476,0,270302,119054,144257,280075,347925,431784,587063,525805,231809,135111,88684,276642,113684,40686,30119850,1080664,0,0,0,0,0,2618942,3699606,33819456,23993250,0,9139585,0,33132835,686621,0,0,0,0,686621,33819456
73,12333,19073,335,19108,11381,2214,4744,176549,17183,8884,145852,33037,12176,63984,26101,528689,497587,318806,26459,18861,10855,107348,282671,36741,62433,157538,483133,170885,262203,34474,359854,648535,344693,315238,245964,1817811,118861,57443,650805,94545,121785,2722399,194348,43044,151925,256845,104788,5234,32731,160771,8073779,5292840,178833,9826,11725,922,16455,88458,292901,170374,94745,294851,142894,147965,69805,31993,9081,0,7551,35667,868934,248565,1470364,170410,176876,266068,124171,5949,3608,4868,3675,20876,30334285,658643,0,164814,0,0,0,2003734,2827191,33161476,30704627,0,2460062,0,33164689,9377,0,-12590,0,0,-3213,33161476
74,4280,1301,243,28164,10062,1314,4423,201393,10184,49898,365807,41514,6552,74349,53002,335496,479065,145271,8960,1795,4802,58526,90512,858,44723,65279,845081,149518,190523,12947,301064,88026,17263,78098,43872,509228,18483,5703,97515,68932,14354,164219,252229,21753,681043,725177,220081,24917,53188,800360,369911,390068,6451739,963051,24718,107738,1997789,232801,3148415,109313,215787,2185051,113618,341205,2667528,2757077,553065,32463,310624,214115,216013,94273,833608,999565,1498213,718063,198306,176169,333601,677838,145828,86390,36635290,4203139,0,0,0,0,0,5157504,9360643,45995933,36872801,0,8611925,0,45484726,511207,0,0,0,0,511207,45995933
75,32,48,2,76818,49,75,225,5987,1430,18,4803,452,1420,1943,2253,646,1196,241,126,1483,377,1407,5255,959,294,2813,896,278,574,666,10372,5065,5644,4732,4556,858,1636,491,2816,665,2373,4454,3059,285,5991,4292,5006,2368,1372,4084,8420,9544,58499,12005,724,507598,6818,20426,295594,11264,178,4478,1988,550,37641,33795,15088,250,45028,917,5653,5105,6753,9981,0,8233,19885,7204,2527,8928,7242,8462,1343663,887166,90826543,0,0,0,0,22508,91736217,93079880,92508663,0,571217,0,93079880,0,0,0,0,0,0,93079880
76,408,23,87,29,1494,123,62,11201,2920,1913,11461,2307,1002,7422,4901,64532,21398,16213,2235,2260,863,8591,12353,543,3042,7556,27639,9799,11439,1213,19175,18845,8755,12017,15570,30264,4566,416,4079,2010,4598,40801,1540,863,83262,12780,1670,1523,3260,7579,12600,27955,430320,2395,1916,1099,23346,28805,18066,10479,5711,18976,2613,2581,99430,63964,14281,0,10888,1803,27511,25116,13270,19616,140107,50890,5986,13658,4733,4536,31384,14399,1637036,53220227,39789259,0,0,0,0,193047,93202533,94839569,91401754,0,3430379,0,94832133,7436,0,0,0,0,7436,94839569
77,13692,68408,2918,21762,15767,1992,4415,67837,6355,2124,47447,4445,11455,18684,3940,10679,14779,10841,1957,14032,3025,18264,67099,7898,8251,27370,27851,7995,14609,6891,99768,57358,53141,57476,35963,33676,14814,1071,17647,12046,23697,75061,51580,8254,33982,14366,3749,2355,37969,27572,446589,227727,1255780,76043,11717,10781,49336,89257,52699,10098,2564,68791,15575,20014,193241,143399,37074,0,75702,9564,50337,52858,116342,173763,316166,325436,346373,90459,24022,25341,41632,40215,5593222,21213947,42713487,0,0,0,0,69305,63996739,69589961,69401139,0,176031,0,69577170,12791,0,0,0,0,12791,69589961
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11320151,5673710,0,0,0,0,6864,17000725,17000725,16961360,0,39365,0,17000725,0,0,0,0,0,0,17000725
79,702,521,59,2395,2067,340,1241,6791,2124,673,12860,1275,1298,3794,18876,4986,10382,21978,1010,2082,526,3960,8355,1071,2237,6473,10069,5575,7276,949,13129,12829,8222,5803,2362,16118,1702,1141,13243,1614,2756,22999,2652,938,17567,5771,860,975,1628,5784,7159,10412,227977,6549,4039,455,45070,21795,13859,215700,3212,40925,356129,500881,103891,40095,9553,0,15557,2332,76731,111336,48275,52482,73078,73645,14225,18763,366669,80006,65172,10856,2896866,2926121,1724329,455394,0,0,11943,404528,5522315,8419181,7470564,0,898611,0,8369175,50006,0,0,0,0,50006,8419181
80,3859,2755,320,6233,5380,906,3280,17888,5574,1747,33669,3347,3392,9989,11681,12983,27171,57337,2633,5468,1404,10491,22031,2865,5848,17076,27203,14608,19027,2531,35017,34095,21826,15482,6175,42068,4551,3079,34690,4279,7362,60105,6982,2495,46360,15073,2259,2533,4372,15162,18673,27152,595244,17125,10573,1182,117591,16712,35081,13764,8383,106737,19047,7040,235531,104531,24916,0,41352,6189,200481,21877,126137,137016,2578,196923,37218,40285,10983,237466,149061,28468,3297977,18957825,0,0,0,0,0,401184,19359009,22656986,19201675,0,412206,0,19613881,3043105,0,0,0,0,3043105,22656986
81,3777,2525,504,3836,1085,284,1798,22490,4325,695,20819,2146,2116,10086,2226,45535,42793,21281,2102,2692,1834,5059,10956,860,5244,35811,61042,31496,11824,4013,41718,25546,9452,20071,4672,35310,2370,603,5861,3137,2878,47341,2665,1735,29797,16038,4234,1227,2811,12510,27560,54351,349249,27444,12714,1154,91491,41703,13809,16798,15478,14554,4595,3813,82062,169977,28008,0,9467,10191,36475,33763,42846,34349,85835,459193,41473,58710,13008,23067,10658,7016,2452041,7708770,0,0,0,0,0,16687,7725457,10177498,10052042,0,124731,0,10176773,725,0,0,0,0,725,10177498
82,5835,51387,435,39283,9633,1987,4982,66170,8364,8857,57667,6667,4655,16149,15446,35659,71477,40521,3151,4239,3242,14729,44251,2408,12216,75781,71720,49403,37047,3440,99563,60287,42082,24804,6724,57300,4312,2249,23331,5273,9694,229282,8610,5908,128172,91191,8909,4188,48557,194491,181893,356560,1331936,1263820,18451,1899,249803,58198,216408,27037,17334,138266,18365,15036,368676,1044755,112149,5316,59558,239966,256140,50681,238135,242735,1613178,347713,1175481,144622,42795,80423,80577,43873,11863507,20792338,0,0,0,0,0,379936,21172274,33035781,30935531,0,237454,0,31172985,1862796,0,0,0,0,1862796,33035781
83,7565777,11921839,491370,4003833,759464,267651,1387114,64971819,5889696,1717196,41998853,5309239,4601938,16866951,5149341,102542337,68289506,30904541,3522306,8938130,2693601,20439030,35013833,9135702,8795378,16813072,107612704,31846689,31313982,5932618,59773001,42730291,37082755,50270377,40310017,79578775,14626209,6934041,55057842,10988501,14214652,114940271,42022327,6159957,29596922,28880086,25374341,1810160,2300570,7772023,73194550,49560630,94185569,27869353,31882195,11227917,14691907,51283505,26178078,4329702,3903304,14014225,5305943,3304063,26086054,24497054,6769463,14342671,13699997,3731393,17866997,11775306,12451732,12863522,22107588,25164113,32341888,8706011,3400987,9711945,5516402,15711486,2004794178,637788093,183108515,322226687,66549958,18333002,931420,631976463,1860914138,3865708316,3048067463,96335425,591677716,9443844,3745524448,102986472,20677387,-3479991,0,0,120183868,3865708316
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-88,-80,-2021,-105,-20,-723,-2714,-69342,-11361,-487,-58393,-6398,-6397,-209430,-174,-49693,-87274,-79681,-35469,-24606,-3718,-106931,-464789,-16301,-29406,-79015,-339675,-168205,-155884,-23592,-921746,-216389,-160856,-170879,-73306,-69714,-75048,-1927,-58335,-22220,-5706,-193246,-130217,-15087,-27060,-47827,-5840,-474,-29392,-33298,-291314,-272958,-161176,-26847,-22459,-102,-24140,-55772,-6053,-46,-48,-2256,-118798,-375,-76,-1,-354,-2419,-5020,-1612,-4657,-559,-5268,-33198,-35877,-102029,-2839,-2093,-1353,-9721,-11018,-24402,-5515379,-1075434,0,-2351576,-501455,0,0,0,-3928465,-9443844,0,0,0,-9443844,-9443844,0,0,0,0,0,0,-9443844
86,7565689,11921759,489349,4003728,759444,266928,1384400,64902477,5878335,1716709,41940460,5302841,4595541,16657521,5149167,102492644,68202232,30824860,3486837,8913524,2689883,20332099,34549044,9119401,8765972,16734057,107273029,31678484,31158098,5909026,58851255,42513902,36921899,50099498,40236711,79509061,14551161,6932114,54999507,10966281,14208946,114747025,41892110,6144870,29569862,28832259,25368501,1809686,2271178,7738725,72903236,49287672,94024393,27842506,31859736,11227815,14667767,51227733,26172025,4329656,3903256,14011969,5187145,3303688,26085978,24497053,6769109,14340252,13694977,3729781,17862340,11774747,12446464,12830324,22071711,25062084,32339049,8703918,3399634,9702224,5505384,15687084,1999278799,636712659,183108515,319875111,66048503,18333002,931420,631976463,1856985673,3856264472,3048067463,96335425,591677716,0,3736080604,102986472,20677387,-3479991,0,0,120183868,3856264472
87,1104521,312570,212642,1816136,382381,121933,572173,5309065,1042510,392165,5947271,652753,803205,2334488,1444916,1139059,2295808,1729340,208132,1673979,334261,2403157,5371497,1673621,1499781,2300852,4817564,2241538,1723552,584780,11580276,7677814,6732182,7835820,6599282,4500015,2536947,861572,4041710,1154808,2729691,15993215,6470259,746236,11898961,3438079,918641,767571,684339,1981492,25277141,19509735,38239929,13892448,1070123,2157200,5820384,16046818,4287882,1686373,1458945,10413403,1766510,719949,18586377,4792527,5635076,0,9116133,1282989,17169203,7355882,11428472,17388345,44324749,53898091,25542434,7593598,2215549,3488874,3720040,8870519,536350258,,,,,,,,,,,,,,,,,,,,,
88,12981388,2976299,835319,975432,177058,54813,812492,2367023,679110,837342,4776722,622209,418892,1776646,860165,3361972,5587380,2880174,541987,2530432,383750,2930419,3234792,996284,2024121,1343703,7808523,3611910,2273237,413685,8940777,4675278,4466541,5602662,4738912,6226618,1482631,1261771,3370613,767973,2112993,7877673,5177333,613974,6838491,1249839,1537106,337635,165338,1792937,3581766,3721928,56100139,3261142,429660,665359,3384000,11794898,2311127,503688,1082297,2625751,197591,233544,25670587,7300517,2561544,44666507,14283581,1916912,1365895,4038387,4903015,5414272,0,4749746,7398245,0,441758,2994764,186754,4890813,362986561,,,,,,,,,,,,,,,,,,,,,
89,3119197,1460392,250808,585656,63738,104031,451698,2405783,563695,140218,1775901,168912,174682,915313,393888,2060949,3094113,1850593,195541,653164,133878,1248126,2519908,752318,2004767,1171691,2995603,1455876,1047873,290779,2292739,2832473,2517841,5136547,10823511,11899219,1040493,492206,4554591,581160,1133925,7249594,3659530,462362,2422305,7904122,2114988,1347902,1206078,617745,2950278,1986567,6980819,5005509,2211794,1808666,3732689,2259089,9484748,1495739,703457,4373970,481661,580151,3394474,921202,557468,17766248,5994721,1983302,5885272,715282,1786890,1073951,26109765,7568454,3919678,657420,1383272,2046936,625370,1349918,232133182,,,,,,,,,,,,,,,,,,,,,
