,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 ,93 ,94 ,95 ,96 ,97 ,98 ,99 ,100 ,101 ,102 ,103 ,104 
21 ,2465559 ,27252 ,74640 ,94 ,39932 ,0 ,0 ,25214 ,22 ,0 ,255 ,2982 ,489 ,963 ,0 ,22 ,207214 ,20254 ,191 ,16472 ,623212 ,51351 ,756 ,28 ,9035 ,0 ,252 ,450 ,50 ,0 ,4016 ,0 ,39 ,1468 ,11298 ,37358 ,1011 ,0 ,0 ,0 ,41 ,1201 ,0 ,0 ,7096 ,0 ,0 ,0 ,21477 ,26255 ,32180 ,721 ,0 ,0 ,107 ,16 ,678 ,13136 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45070 ,0 ,592 ,32604 ,30429 ,5118 ,162603 ,2603 ,5799 ,171111 ,863 ,0 ,4181579 ,24798 ,0 ,0 ,0 ,78159 ,0 ,613736 ,716693 ,4898272 ,3546715 ,0 ,1351557 ,0 ,4898272 ,0 ,0 ,0 ,0 ,0 ,0 ,4898272 
22 ,147 ,1680 ,135 ,32235 ,1249 ,3900 ,91192 ,260721 ,23584 ,39087 ,403763 ,126216 ,127969 ,610647 ,471486 ,603660 ,818452 ,836836 ,91893 ,65210 ,31265 ,2044301 ,1723913 ,386193 ,134315 ,351423 ,242313 ,589904 ,84754 ,24715 ,1742761 ,154731 ,288377 ,409887 ,3214069 ,2006098 ,705665 ,89499 ,95449 ,101702 ,103011 ,527241 ,474444 ,48969 ,714100 ,143054 ,18573 ,79558 ,43546 ,157279 ,1388258 ,347119 ,223419 ,363837 ,49390 ,11321 ,142898 ,419172 ,13988 ,29487 ,17743 ,29004 ,267154 ,84941 ,13923 ,26538 ,10871 ,0 ,13342 ,2075 ,633636 ,22861 ,256332 ,1136719 ,49098 ,176793 ,321862 ,93586 ,56199 ,116633 ,24058 ,1417657 ,29101085 ,5059168 ,0 ,0 ,0 ,-556742 ,0 ,6099134 ,10601560 ,39702645 ,26950517 ,0 ,12607904 ,144224 ,39702645 ,0 ,0 ,0 ,0 ,0 ,0 ,39702645 
23 ,447778 ,46801 ,6425 ,143176 ,2440 ,2813 ,2724 ,1238563 ,474945 ,17930 ,677155 ,157709 ,44631 ,229076 ,202217 ,82515 ,224597 ,100261 ,13922 ,284554 ,65276 ,1227505 ,5212884 ,415702 ,253460 ,78526 ,51782 ,144464 ,47656 ,4566 ,1348920 ,1209938 ,622968 ,2549436 ,1235251 ,3508174 ,1099748 ,134432 ,1470421 ,1056943 ,1286016 ,6882856 ,366696 ,230921 ,1623556 ,262529 ,3721 ,1637 ,65302 ,166842 ,4607499 ,728358 ,2576139 ,100103 ,7619 ,5663 ,155703 ,326924 ,8588 ,8626 ,11343 ,24804 ,17844 ,7986 ,23133 ,19747 ,7920 ,0 ,6447 ,13851 ,98314 ,27244 ,66837 ,75225 ,14998 ,98832 ,20474 ,27135 ,5053 ,11319 ,14829 ,330477 ,46477394 ,523168 ,0 ,0 ,0 ,418229 ,0 ,6287230 ,7228627 ,53706021 ,45738458 ,0 ,7967563 ,0 ,53706021 ,0 ,0 ,0 ,0 ,0 ,0 ,53706021 
24 ,4625 ,3986 ,157 ,11475 ,1037 ,1821 ,12629 ,28208 ,685 ,1093 ,79293 ,121211 ,3663 ,18537 ,11779 ,38335 ,31455 ,33727 ,120 ,13047 ,537 ,11316 ,75738 ,427993 ,72744 ,88019 ,103878 ,11358 ,5061 ,7427 ,333784 ,608237 ,315563 ,371807 ,33731 ,159352 ,44928 ,10712 ,109991 ,100760 ,89271 ,2578790 ,319548 ,128396 ,180113 ,54782 ,2095 ,228 ,16284 ,61238 ,129305 ,126284 ,65051 ,905350 ,26290 ,15412 ,172060 ,37836 ,740 ,0 ,0 ,5169 ,3365 ,1338 ,3950 ,4542 ,2846 ,0 ,1236 ,3458 ,21027 ,218 ,5427 ,50631 ,2513 ,5903 ,181842 ,1130 ,2063 ,4809 ,2669 ,642408 ,9165436 ,78490 ,0 ,0 ,0 ,-11576 ,0 ,4648855 ,4715769 ,13881205 ,12559002 ,0 ,1268389 ,53814 ,13881205 ,0 ,0 ,0 ,0 ,0 ,0 ,13881205 
25 ,0 ,15367 ,0 ,469 ,701 ,0 ,0 ,114199 ,368583 ,0 ,3862 ,0 ,1424 ,156 ,527 ,3067 ,17381 ,20511 ,0 ,234458 ,6700 ,362146 ,69749 ,16274 ,2899859 ,12112 ,3462 ,1130 ,2226 ,549 ,79298 ,47744 ,66951 ,443342 ,191963 ,10856498 ,230514 ,3251 ,245836 ,67608 ,203744 ,521675 ,199464 ,71709 ,263056 ,1011 ,0 ,0 ,752 ,5153 ,1222399 ,166006 ,70690 ,1883 ,1576 ,94 ,21424 ,72029 ,7760 ,202 ,3536 ,5132 ,144 ,1633 ,2134 ,5433 ,7570 ,0 ,4463 ,259 ,43164 ,2955 ,10993 ,7060 ,2169 ,54829 ,9188 ,4226 ,2714 ,4221 ,7013 ,62064 ,19459444 ,79139 ,0 ,0 ,0 ,496091 ,0 ,770938 ,1346168 ,20805612 ,14314455 ,0 ,6254020 ,237137 ,20805612 ,0 ,0 ,0 ,0 ,0 ,0 ,20805612 
26 ,1555 ,1134 ,69 ,495 ,424 ,49 ,546 ,2600 ,0 ,0 ,3220 ,5476 ,3363 ,76233 ,2249 ,98116 ,72604 ,12940 ,1195 ,301 ,1806 ,33694 ,21223 ,599 ,233828 ,3172401 ,961800 ,260873 ,98437 ,87947 ,195904 ,170754 ,22725 ,396560 ,164557 ,320048 ,33935 ,6110 ,25854 ,63706 ,9448 ,165630 ,49454 ,16335 ,85539 ,52743 ,0 ,22716 ,10164 ,156458 ,9513131 ,6792200 ,12467 ,1007 ,0 ,7512 ,2479 ,95786 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,83387 ,0 ,10893 ,0 ,12128 ,5897 ,8171 ,1837 ,0 ,1380 ,2848 ,7866 ,23682806 ,281400 ,0 ,0 ,0 ,7130 ,0 ,1025817 ,1314347 ,24997153 ,21580438 ,0 ,3093914 ,322801 ,24997153 ,0 ,0 ,0 ,0 ,0 ,0 ,24997153 
27 ,16355 ,38310 ,0 ,4240 ,1651 ,5922 ,1967 ,1902 ,645 ,1174 ,36365 ,5028 ,15014 ,10984 ,3936 ,112894 ,33002 ,12433 ,98 ,183 ,577 ,6192 ,40972 ,784922 ,3022 ,620561 ,72560409 ,14527186 ,151479 ,3270782 ,11817825 ,3109938 ,3570325 ,883808 ,35844 ,165705 ,84421 ,9730 ,58951 ,256421 ,89999 ,2427244 ,8002012 ,177304 ,672220 ,40123 ,16034 ,30037 ,1645 ,17255 ,7192573 ,6694091 ,5749 ,2356 ,13034 ,9638 ,26243 ,0 ,0 ,0 ,0 ,254 ,115 ,133 ,0 ,0 ,0 ,0 ,2197 ,362 ,84192 ,0 ,6424 ,361 ,0 ,2053 ,111 ,16529 ,89 ,282 ,440 ,83115 ,137875387 ,6484 ,0 ,0 ,0 ,2233903 ,0 ,15994042 ,18234429 ,156109816 ,61922396 ,61058069 ,28365376 ,4763975 ,156109816 ,0 ,0 ,0 ,0 ,0 ,0 ,156109816 
28 ,145 ,1599 ,0 ,185 ,28 ,2068 ,1196 ,11 ,0 ,0 ,576 ,0 ,221 ,1276 ,0 ,2571 ,1712 ,1458 ,0 ,17 ,122 ,2236 ,3450 ,1310 ,3701 ,66824 ,1511823 ,8160154 ,32685 ,23546 ,7336186 ,1905146 ,1399852 ,1592746 ,151107 ,560526 ,188106 ,27517 ,197109 ,352565 ,93099 ,3146844 ,1018798 ,93620 ,740200 ,3009 ,1067 ,0 ,0 ,631 ,450773 ,333555 ,0 ,297 ,54 ,76 ,2899 ,0 ,0 ,0 ,0 ,0 ,0 ,66 ,0 ,0 ,0 ,0 ,0 ,0 ,91842 ,0 ,6885 ,0 ,541 ,0 ,0 ,2100 ,0 ,0 ,0 ,108398 ,29624528 ,1105 ,0 ,0 ,0 ,294920 ,0 ,12124010 ,12420035 ,42044563 ,37822981 ,1217764 ,3003818 ,0 ,42044563 ,0 ,0 ,0 ,0 ,0 ,0 ,42044563 
29 ,482 ,0 ,0 ,2204 ,0 ,467 ,0 ,4156 ,411 ,0 ,9180 ,0 ,879 ,31539 ,3197 ,28849 ,302591 ,8191 ,0 ,73823 ,1157 ,1125423 ,150699 ,14755 ,73117 ,39267 ,218665 ,1300442 ,16077021 ,908523 ,4848134 ,1239255 ,471375 ,8953098 ,1763164 ,708966 ,1281163 ,25229 ,379772 ,159062 ,187343 ,1706255 ,222324 ,277510 ,994369 ,15336 ,0 ,0 ,0 ,680407 ,928824 ,147300 ,536 ,0 ,0 ,31537 ,7458 ,3782 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,185 ,0 ,91200 ,0 ,3500 ,0 ,165 ,255 ,150649 ,288 ,0 ,0 ,0 ,22911 ,45676390 ,16652 ,0 ,0 ,0 ,-445639 ,179483 ,13335893 ,13086389 ,58762779 ,36252755 ,0 ,20981316 ,1528708 ,58762779 ,0 ,0 ,0 ,0 ,0 ,0 ,58762779 
30 ,0 ,0 ,0 ,0 ,0 ,0 ,222 ,0 ,0 ,0 ,968 ,0 ,0 ,4747 ,558 ,40625 ,12378 ,1640 ,205 ,526 ,339 ,1297 ,11763 ,1067 ,5489 ,7279 ,84902 ,14213 ,253129 ,138036 ,692405 ,1713946 ,1309401 ,328299 ,38516 ,66219 ,70812 ,2224 ,23134 ,56741 ,34858 ,936580 ,225028 ,61573 ,162908 ,13297 ,3756 ,164988 ,1019 ,3086 ,95614 ,217460 ,0 ,34 ,0 ,150 ,4296 ,3967 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,212 ,210 ,15252 ,0 ,0 ,0 ,4 ,130 ,329 ,0 ,0 ,0 ,0 ,64 ,6825895 ,2670 ,0 ,0 ,0 ,356940 ,0 ,247119 ,606729 ,7432624 ,7208249 ,0 ,224375 ,0 ,7432624 ,0 ,0 ,0 ,0 ,0 ,0 ,7432624 
31 ,10904 ,6628 ,8446 ,5075 ,6392 ,21851 ,38311 ,587280 ,606014 ,2868 ,334219 ,181226 ,74559 ,76101 ,19299 ,966808 ,426514 ,118946 ,4147 ,163820 ,6426 ,421523 ,257553 ,549357 ,262663 ,425640 ,653835 ,658668 ,313164 ,123538 ,11206749 ,4787835 ,4077028 ,1848358 ,559598 ,1199896 ,719028 ,82848 ,1142086 ,924023 ,1069015 ,7735510 ,5587323 ,639313 ,1886901 ,425378 ,41987 ,1655 ,32839 ,70130 ,10628407 ,8157727 ,698168 ,213981 ,98603 ,44455 ,251264 ,536330 ,54446 ,4439 ,21240 ,41451 ,10284 ,5436 ,146988 ,37228 ,30177 ,0 ,36694 ,21707 ,339078 ,19915 ,73526 ,94439 ,601214 ,101697 ,23675 ,83537 ,18872 ,36017 ,36325 ,646918 ,74483513 ,932473 ,0 ,2635123 ,1758871 ,621070 ,0 ,9271225 ,15218762 ,89702275 ,81774744 ,0 ,7927531 ,0 ,89702275 ,0 ,0 ,0 ,0 ,0 ,0 ,89702275 
32 ,206 ,22760 ,336 ,86213 ,3219 ,20294 ,18589 ,106871 ,25339 ,16922 ,33748 ,800 ,7226 ,51385 ,4333 ,740436 ,429305 ,77178 ,17385 ,14991 ,6713 ,60938 ,93276 ,119821 ,78443 ,112434 ,372542 ,231111 ,88593 ,26121 ,1088212 ,10788235 ,3500365 ,685198 ,157323 ,280428 ,73254 ,27833 ,62022 ,833635 ,100376 ,3291253 ,7332820 ,499589 ,423792 ,552950 ,226282 ,298599 ,126231 ,444758 ,3270158 ,1880770 ,636080 ,67834 ,56263 ,79186 ,411608 ,97761 ,45171 ,3428 ,49833 ,95374 ,4526 ,2268 ,138405 ,163148 ,53465 ,6858 ,136692 ,22913 ,371329 ,7449 ,57933 ,180501 ,176101 ,99296 ,28691 ,26638 ,17218 ,33812 ,27892 ,1099572 ,43008856 ,1143302 ,0 ,13432733 ,170134 ,-609231 ,0 ,17915888 ,32052826 ,75061682 ,57183746 ,594318 ,17283618 ,0 ,75061682 ,0 ,0 ,0 ,0 ,0 ,0 ,75061682 
33 ,73847 ,42904 ,4219 ,1744 ,15985 ,2384 ,18776 ,105188 ,10386 ,30671 ,289718 ,46136 ,10690 ,87873 ,56676 ,124089 ,35065 ,26651 ,5327 ,7173 ,3700 ,24702 ,1568059 ,301577 ,142496 ,180183 ,200012 ,226872 ,138380 ,98943 ,1503797 ,1785716 ,7116033 ,685718 ,1193947 ,377671 ,123139 ,9024 ,151797 ,98473 ,83625 ,899161 ,490048 ,77322 ,322061 ,43277 ,9715 ,3707 ,5470 ,45632 ,182559 ,318825 ,10084 ,4812 ,3371 ,3343 ,23552 ,13654 ,0 ,0 ,0 ,3847 ,47631 ,657 ,2521 ,0 ,0 ,0 ,0 ,52076 ,470742 ,0 ,15582 ,9267 ,408860 ,67299 ,4966 ,19320 ,2635 ,23484 ,0 ,67552 ,20662398 ,17373 ,0 ,32392181 ,120177 ,1004069 ,0 ,19649922 ,53183722 ,73846120 ,50708629 ,0 ,23137491 ,0 ,73846120 ,0 ,0 ,0 ,0 ,0 ,0 ,73846120 
34 ,1192 ,11591 ,437 ,91851 ,5297 ,11367 ,8668 ,17580 ,1047 ,1796 ,43367 ,1806 ,12619 ,26077 ,13974 ,177693 ,93164 ,26000 ,8106 ,12643 ,1352 ,25158 ,76011 ,13860 ,46250 ,141497 ,348003 ,128039 ,70392 ,16077 ,661438 ,3187036 ,2669858 ,14857471 ,564251 ,2553227 ,1039824 ,578281 ,3620963 ,932267 ,951932 ,5025680 ,2543551 ,431384 ,527818 ,1091264 ,24605 ,30157 ,29866 ,99764 ,4853357 ,3738336 ,251816 ,359318 ,43677 ,44731 ,271502 ,102751 ,1570342 ,84144 ,164151 ,83073 ,6230 ,12773 ,126387 ,85822 ,56000 ,0 ,84901 ,11508 ,403029 ,14668 ,185960 ,491081 ,63051 ,149102 ,25213 ,58672 ,103074 ,173530 ,45756 ,755987 ,57273493 ,354975 ,0 ,6746459 ,108521 ,437991 ,0 ,18986829 ,26634775 ,83908268 ,68763474 ,0 ,15144794 ,0 ,83908268 ,0 ,0 ,0 ,0 ,0 ,0 ,83908268 
35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,0 ,0 ,19 ,1405 ,0 ,13 ,58 ,0 ,0 ,0 ,0 ,1372 ,0 ,0 ,0 ,0 ,350 ,830 ,0 ,19439 ,264851 ,384739 ,1435619 ,17820633 ,5504543 ,852147 ,1315204 ,9560045 ,390718 ,1065460 ,820134 ,10819 ,33046 ,111477 ,8649 ,0 ,0 ,0 ,2280 ,0 ,15187 ,13106 ,0 ,0 ,244 ,171 ,0 ,32539 ,13740 ,52442 ,262666 ,219 ,7450 ,0 ,0 ,0 ,0 ,0 ,3060 ,539456 ,0 ,6200 ,0 ,1036 ,1148 ,0 ,0 ,0 ,916 ,0 ,167992 ,40721438 ,229322 ,0 ,0 ,0 ,-1169841 ,0 ,49030125 ,48089606 ,88811044 ,62462426 ,0 ,26348618 ,0 ,88811044 ,0 ,0 ,0 ,0 ,0 ,0 ,88811044 
36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,652 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19972 ,312446 ,317125 ,106198 ,46022 ,26325516 ,153251 ,855015 ,9858899 ,123425 ,901242 ,242102 ,596 ,4811 ,78036 ,0 ,0 ,0 ,0 ,0 ,10187 ,8028 ,0 ,0 ,0 ,319 ,74 ,0 ,1389 ,830 ,810 ,2587 ,875 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,73050 ,0 ,636 ,0 ,80 ,3687 ,0 ,0 ,10 ,0 ,0 ,50807 ,39498687 ,0 ,0 ,0 ,0 ,2676181 ,0 ,63761662 ,66437843 ,105936530 ,102234952 ,0 ,3701578 ,0 ,105936530 ,0 ,0 ,0 ,0 ,0 ,0 ,105936530 
37 ,0 ,115 ,0 ,628 ,212 ,0 ,69 ,1046 ,28 ,0 ,1966 ,762 ,95 ,1317 ,8591 ,13756 ,4883 ,770 ,94 ,61 ,0 ,3475 ,2015 ,27 ,9441 ,1650 ,29132 ,19177 ,1779 ,242 ,24783 ,358920 ,450000 ,1243910 ,3183944 ,4237051 ,3167235 ,617186 ,3904074 ,323266 ,943764 ,701120 ,20919 ,41907 ,127974 ,63998 ,887 ,140 ,1324 ,3974 ,44160 ,122646 ,49410 ,5778 ,1340 ,1758 ,26256 ,2709 ,133772 ,37809 ,94050 ,129546 ,1351 ,35251 ,75516 ,12691 ,386 ,0 ,4692 ,2774 ,274773 ,23042 ,40180 ,37753 ,2796 ,60881 ,7988 ,11342 ,6042 ,7330 ,11924 ,261944 ,21045597 ,128173 ,0 ,0 ,0 ,-343053 ,0 ,7667787 ,7452907 ,28498504 ,19635713 ,0 ,8862791 ,0 ,28498504 ,0 ,0 ,0 ,0 ,0 ,0 ,28498504 
38 ,0 ,0 ,0 ,136 ,671 ,0 ,0 ,329 ,0 ,0 ,189 ,91 ,0 ,1183 ,6000 ,9369 ,4568 ,1047 ,145 ,98 ,65 ,664 ,2680 ,21 ,1412 ,874 ,10708 ,2119 ,1060 ,0 ,2903 ,51225 ,34787 ,11432 ,18057 ,103811 ,16223 ,1423387 ,143937 ,5418 ,71550 ,109669 ,1942 ,2932 ,20632 ,9728 ,1118 ,141 ,1303 ,25346 ,13698 ,7410 ,136122 ,10967 ,2984 ,4865 ,26649 ,6196 ,169055 ,33802 ,289547 ,3060552 ,5454 ,1781 ,133063 ,111961 ,53493 ,0 ,10341 ,3744 ,132236 ,15194 ,51974 ,112181 ,99097 ,76266 ,13635 ,25676 ,9613 ,8819 ,32484 ,80982 ,6838811 ,1735636 ,0 ,2373118 ,434551 ,219 ,0 ,6360352 ,10903876 ,17742687 ,9558802 ,0 ,8183885 ,0 ,17742687 ,0 ,0 ,0 ,0 ,0 ,0 ,17742687 
39 ,1686 ,426 ,0 ,3451 ,1118 ,0 ,406 ,18310 ,178 ,1514 ,8072 ,1051 ,91 ,3923 ,2229 ,43544 ,28378 ,12135 ,688 ,284 ,146 ,4545 ,7794 ,177 ,5352 ,8444 ,25126 ,33696 ,8239 ,830 ,29327 ,52554 ,87766 ,36002 ,36453 ,275339 ,131969 ,173570 ,11482669 ,56329 ,130459 ,970978 ,184859 ,62521 ,59835 ,119580 ,7238 ,1799 ,14284 ,52270 ,280506 ,363484 ,613649 ,75066 ,13818 ,24152 ,139857 ,81086 ,1297038 ,118181 ,161682 ,104016 ,3177 ,19646 ,149551 ,80324 ,44151 ,0 ,42268 ,9744 ,584284 ,80082 ,55163 ,99711 ,155246 ,219893 ,21208 ,43549 ,26492 ,74745 ,43460 ,243813 ,19456676 ,12678168 ,0 ,5756525 ,1033016 ,1831023 ,0 ,36366204 ,57664936 ,77121612 ,67055989 ,0 ,10065623 ,0 ,77121612 ,0 ,0 ,0 ,0 ,0 ,0 ,77121612 
40 ,246 ,2587 ,0 ,1575 ,1071 ,12 ,0 ,2017 ,82 ,0 ,10703 ,1398 ,295 ,417 ,162 ,7572 ,6614 ,0 ,0 ,389 ,19 ,1384 ,7472 ,476 ,4880 ,2286 ,4388 ,424 ,1364 ,0 ,22421 ,32076 ,5457 ,4680 ,984 ,4789 ,467 ,142 ,4166 ,1635106 ,1485 ,13822 ,84494 ,971 ,11558 ,37459 ,3406 ,0 ,7876 ,10134 ,521007 ,293599 ,378669 ,15034 ,7756 ,766 ,124228 ,330298 ,2345 ,27 ,2062 ,2461 ,0 ,1649 ,6546 ,43 ,16 ,24619 ,11901 ,2547 ,260487 ,488 ,3814 ,65928 ,1666 ,303536 ,90297 ,157603 ,7026 ,26336 ,34077 ,466704 ,5082861 ,2689057 ,0 ,855655 ,21313 ,257627 ,0 ,5472426 ,9296078 ,14378939 ,13488848 ,0 ,890091 ,0 ,14378939 ,0 ,0 ,0 ,0 ,0 ,0 ,14378939 
41 ,8386 ,31734 ,156 ,9147 ,2763 ,0 ,466 ,18119 ,1886 ,2476 ,11784 ,1791 ,88 ,9497 ,5270 ,166343 ,116465 ,40220 ,2580 ,8609 ,1171 ,19108 ,144539 ,2871 ,60664 ,14107 ,81351 ,45947 ,28852 ,4717 ,189009 ,379981 ,1338401 ,451797 ,230294 ,2121825 ,89134 ,21249 ,651409 ,193599 ,2561057 ,994949 ,1097242 ,126037 ,120966 ,277777 ,52865 ,96607 ,7770 ,55474 ,387552 ,335532 ,444829 ,39460 ,15573 ,17476 ,140632 ,104204 ,177548 ,23315 ,36176 ,65887 ,11142 ,53609 ,85175 ,89194 ,30873 ,0 ,20696 ,28138 ,703170 ,49520 ,861036 ,135329 ,358891 ,733707 ,1552786 ,212126 ,29449 ,27353 ,30366 ,139965 ,18839258 ,2227528 ,0 ,7012743 ,1077693 ,504561 ,0 ,7006965 ,17829490 ,36668748 ,20211603 ,0 ,16457145 ,0 ,36668748 ,0 ,0 ,0 ,0 ,0 ,0 ,36668748 
42 ,8750 ,7909 ,3196 ,6272 ,3346 ,2315 ,52339 ,36838 ,5267 ,4157 ,24975 ,3824 ,12315 ,37447 ,15043 ,65778 ,23580 ,12762 ,1166 ,23181 ,1364 ,44653 ,84263 ,3033 ,15541 ,207884 ,39431 ,13888 ,27858 ,6611 ,158256 ,175495 ,536977 ,57752 ,3436 ,53881 ,1607 ,1730 ,15264 ,10516 ,4865 ,48418806 ,11363 ,5395 ,91828 ,24946 ,2368 ,27682 ,81319 ,190224 ,85821 ,117314 ,704245 ,1936550 ,1324 ,1469 ,422199 ,14953 ,11138 ,8271 ,5187 ,60914 ,48608 ,19770 ,49873 ,45524 ,8831 ,0 ,26504 ,118836 ,137957 ,26293 ,36770 ,53160 ,79458 ,33122 ,122927 ,50607 ,9611 ,168454 ,37148 ,3244720 ,58356254 ,18272431 ,0 ,15902380 ,1102993 ,223633 ,0 ,62478402 ,97979839 ,156336093 ,139045777 ,7014163 ,10276153 ,0 ,156336093 ,0 ,0 ,0 ,0 ,0 ,0 ,156336093 
43 ,0 ,0 ,0 ,232117 ,0 ,0 ,36287 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4224697 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,817210 ,0 ,9944 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11698 ,168240 ,0 ,0 ,0 ,102522 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5602715 ,0 ,0 ,6591053 ,1203324 ,-33536 ,0 ,50798573 ,58559414 ,64162129 ,57278581 ,0 ,6883548 ,0 ,64162129 ,0 ,0 ,0 ,0 ,0 ,0 ,64162129 
44 ,19234 ,13806 ,656 ,476 ,712 ,16671 ,626 ,628 ,240 ,0 ,0 ,118 ,951 ,3021 ,0 ,3334 ,295 ,382 ,0 ,0 ,403 ,0 ,0 ,390 ,8422 ,26692 ,48 ,0 ,515 ,1170 ,1719 ,23035 ,6313 ,7697 ,830 ,20 ,932 ,0 ,1834 ,2103 ,221 ,39988 ,916 ,1706782 ,1905 ,12818 ,9169 ,735 ,4512 ,8591 ,5653 ,7971 ,116116 ,292621 ,1612 ,2016598 ,37917 ,9856 ,21998 ,0 ,265 ,1409 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,4880 ,204769 ,0 ,1001 ,8810 ,451304 ,18183 ,17285 ,15731 ,17 ,19892 ,1491 ,69853 ,5254192 ,410630 ,0 ,3981629 ,1458140 ,394972 ,0 ,1814736 ,8060107 ,13314299 ,7978296 ,0 ,5336003 ,0 ,13314299 ,0 ,0 ,0 ,0 ,0 ,0 ,13314299 
45 ,410 ,1180 ,8 ,3011 ,1654 ,8838 ,33589 ,1289397 ,60683 ,34828 ,6228302 ,508920 ,181036 ,544613 ,4028 ,35434 ,232906 ,280676 ,50226 ,170718 ,22127 ,249578 ,1184178 ,143761 ,181243 ,322880 ,504808 ,763309 ,361137 ,162610 ,1877558 ,1167665 ,1667881 ,1498659 ,1754418 ,4171568 ,778802 ,164413 ,1410670 ,147885 ,498254 ,4764719 ,3748778 ,189481 ,5737378 ,8454 ,2064 ,286 ,39027 ,82399 ,1393241 ,64153 ,616906 ,54667 ,7893 ,79051 ,106704 ,679272 ,42179 ,69392 ,27202 ,63327 ,3051 ,11898 ,115812 ,146067 ,40509 ,67321 ,51791 ,51096 ,100495 ,56476 ,117005 ,102577 ,111494 ,1422049 ,62299 ,194475 ,131878 ,548981 ,101833 ,79587 ,49997128 ,4777921 ,0 ,1639836 ,232910 ,219481 ,595537 ,5166876 ,12632561 ,62629689 ,50799697 ,0 ,11829992 ,0 ,62629689 ,0 ,0 ,0 ,0 ,0 ,0 ,62629689 
46 ,59429 ,72138 ,6472 ,21346 ,112826 ,15664 ,75417 ,431454 ,35762 ,8288 ,915799 ,36150 ,131777 ,578733 ,70202 ,872825 ,982711 ,386679 ,116693 ,84908 ,37708 ,171275 ,436209 ,56294 ,157021 ,441325 ,2543966 ,611780 ,807306 ,73751 ,777808 ,191215 ,301444 ,313810 ,426328 ,908911 ,165519 ,44362 ,234449 ,30852 ,82309 ,570040 ,218318 ,24890 ,422682 ,556757 ,64474 ,440089 ,166652 ,205234 ,228341 ,108618 ,3028388 ,363756 ,18667 ,9635 ,944338 ,926207 ,561725 ,131004 ,153215 ,121823 ,37909 ,43242 ,300952 ,469893 ,62090 ,45153 ,2551554 ,49272 ,981210 ,145045 ,141068 ,294765 ,740716 ,2177754 ,735400 ,408260 ,210029 ,550616 ,114042 ,420029 ,33572767 ,7975420 ,0 ,0 ,0 ,0 ,0 ,83761 ,8059181 ,41631948 ,41534487 ,0 ,97461 ,0 ,41631948 ,0 ,0 ,0 ,0 ,0 ,0 ,41631948 
